campaign_id,stat_time_day,impressions,conversion_rate,spend,conversion,cpm,profile_visits,follows,shares,total_complete_payment_rate,clicks,comments,cost_per_conversion,clicks_on_music_disc,ctr,cpc,likes,shopping,shopping_sigla,campaign_name,objective_type
1848504162177105,2025-11-27 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1847431714944034,2025-11-15 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847432144410706,2025-11-20 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1849887841738834,2025-12-01 00:00:00,12487,0.0,39.48,0,3.16,10,0,0,0.0,22,0,0.0,0,0.18,1.79,2,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1847429807403074,2025-11-02 00:00:00,7222,0.0,23.77,0,3.29,20,1,2,0.0,0,1,0.0,0,0.0,0.0,62,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
1848504162177105,2025-11-13 00:00:00,11006,0.0,38.47,0,3.5,12,0,1,0.0,14,0,0.0,0,0.13,2.75,7,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1847431562326049,2025-11-06 00:00:00,3883,0.0,9.09,0,2.34,5,0,0,0.0,0,1,0.0,0,0.0,0.0,3,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1847431714944034,2025-11-17 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847432144410706,2025-11-18 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1848504928619618,2025-11-23 00:00:00,7148,0.0,33.32,0,4.66,0,0,0,0.0,882,0,0.0,0,12.34,0.04,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847431562326049,2025-11-13 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1847431714944034,2025-11-04 00:00:00,5704,0.0,12.98,0,2.28,8,1,0,0.0,10,0,0.0,0,0.18,1.3,4,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847432144410706,2025-11-04 00:00:00,5320,0.0,12.02,0,2.26,15,0,0,0.0,0,0,0.0,0,0.0,0.0,4,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847431714944034,2025-11-24 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1848504928619618,2025-11-30 00:00:00,5644,0.0,31.57,0,5.59,0,0,0,0.0,997,0,0.0,0,17.66,0.03,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1849768886744178,2025-11-28 00:00:00,17930,0.0,61.37,0,3.42,13,2,2,0.0,0,0,0.0,0,0.0,0.0,9,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1847429807403074,2025-11-06 00:00:00,5560,0.0,20.41,0,3.67,14,6,0,0.0,0,2,0.0,0,0.0,0.0,40,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
1847431181554881,2025-11-08 00:00:00,2927,0.0,10.3,0,3.52,9,1,0,0.0,0,1,0.0,0,0.0,0.0,21,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
1847431562326049,2025-11-20 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1847432144410706,2025-11-11 00:00:00,902,0.0,2.46,0,2.73,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847431714944034,2025-11-11 00:00:00,1216,0.0,3.37,0,2.77,0,1,0,0.0,1,0,0.0,0,0.08,3.37,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847432144410706,2025-12-01 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847431714944034,2025-12-01 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1848504162177105,2025-11-26 00:00:00,3427,0.0,12.73,0,3.71,1,0,0,0.0,1,0,0.0,0,0.03,12.73,2,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1847431562326049,2025-11-27 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1848504928619618,2025-11-22 00:00:00,5712,0.0,31.86,0,5.58,0,0,0,0.0,830,0,0.0,0,14.53,0.04,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847432144410706,2025-11-12 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847431562326049,2025-11-07 00:00:00,3489,0.0,8.37,0,2.4,3,0,0,0.0,0,0,0.0,0,0.0,0.0,3,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1848504162177105,2025-11-19 00:00:00,9969,0.0,35.73,0,3.58,9,1,0,0.0,16,0,0.0,0,0.16,2.23,6,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1847431714944034,2025-11-03 00:00:00,5747,0.0,12.0,0,2.09,6,0,0,0.0,7,0,0.0,0,0.12,1.71,1,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847431181554881,2025-11-07 00:00:00,2650,0.0,11.51,0,4.34,13,7,0,0.0,0,0,0.0,0,0.0,0.0,19,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
1847431562326049,2025-11-14 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1848504162177105,2025-11-25 00:00:00,7031,0.0,26.2,0,3.73,8,2,0,0.0,14,0,0.0,0,0.2,1.87,9,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1848504928619618,2025-11-29 00:00:00,5497,0.0,33.17,0,6.03,0,0,0,0.0,864,0,0.0,0,15.72,0.04,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1848504928619618,2025-11-16 00:00:00,6903,0.0,44.71,0,6.48,10,0,0,0.0,1038,0,0.0,0,15.04,0.04,1,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1848504162177105,2025-11-12 00:00:00,11709,0.0,38.42,0,3.28,17,2,1,0.0,21,0,0.0,0,0.18,1.83,3,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1847431714944034,2025-11-10 00:00:00,4977,0.0,12.38,0,2.49,6,1,0,0.0,9,0,0.0,0,0.18,1.38,4,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847432144410706,2025-11-25 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847432144410706,2025-11-05 00:00:00,5280,0.0,11.89,0,2.25,8,0,0,0.0,0,0,0.0,0,0.0,0.0,8,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1849887841738834,2025-11-26 00:00:00,4780,0.0,12.75,0,2.67,3,0,0,0.0,5,0,0.0,0,0.1,2.55,0,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1847431181554881,2025-11-14 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
1849768886744178,2025-11-29 00:00:00,17967,0.0,58.66,0,3.26,10,1,0,0.0,0,6,0.0,0,0.0,0.0,9,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1847431562326049,2025-11-21 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1847429807403074,2025-11-07 00:00:00,4552,0.0,17.44,0,3.83,17,5,0,0.0,0,3,0.0,0,0.0,0.0,45,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
1848504162177105,2025-11-18 00:00:00,9113,0.0,32.79,0,3.6,12,0,0,0.0,13,0,0.0,0,0.14,2.52,6,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1847431714944034,2025-11-12 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1849887841738834,2025-11-27 00:00:00,10621,0.0,38.74,0,3.65,9,0,0,0.0,16,0,0.0,0,0.15,2.42,8,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1849768886744178,2025-11-30 00:00:00,3121,0.0,9.73,0,3.12,3,0,0,0.0,0,0,0.0,0,0.0,0.0,3,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1847429807403074,2025-11-04 00:00:00,7963,0.0,23.05,0,2.89,33,1,1,0.0,0,0,0.0,0,0.0,0.0,86,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
1847431562326049,2025-11-08 00:00:00,3832,0.0,9.17,0,2.39,4,1,0,0.0,0,0,0.0,0,0.0,0.0,4,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1848504928619618,2025-11-18 00:00:00,5987,0.0,41.14,0,6.87,15,0,0,0.0,611,0,0.0,0,10.21,0.07,3,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847432144410706,2025-11-03 00:00:00,5559,0.0,11.51,0,2.07,18,0,0,0.0,0,0,0.0,0,0.0,0.0,5,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847432144410706,2025-11-09 00:00:00,3891,0.0,8.86,0,2.28,8,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847431714944034,2025-11-19 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847432144410706,2025-11-29 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1848504928619618,2025-11-25 00:00:00,5095,0.0,32.63,0,6.4,0,0,0,0.0,776,0,0.0,0,15.23,0.04,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847431181554881,2025-11-03 00:00:00,3173,0.0,11.56,0,3.64,4,4,0,0.0,0,0,0.0,0,0.0,0.0,30,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
1847431562326049,2025-11-15 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1847431714944034,2025-11-26 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847431714944034,2025-11-06 00:00:00,5745,0.0,12.99,0,2.26,7,0,0,0.0,11,0,0.0,0,0.19,1.18,1,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847432144410706,2025-11-16 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1848504162177105,2025-12-01 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1848504162177105,2025-11-11 00:00:00,8013,0.0,27.19,0,3.39,11,0,0,0.0,10,0,0.0,0,0.12,2.72,3,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1849887841738834,2025-11-28 00:00:00,8077,0.0,32.27,0,4.0,9,0,0,0.0,14,0,0.0,0,0.17,2.31,6,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1847431562326049,2025-11-22 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1848504928619618,2025-11-17 00:00:00,6531,0.0,41.72,0,6.39,7,0,0,0.0,1017,0,0.0,0,15.57,0.04,1,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847432144410706,2025-11-17 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847431562326049,2025-11-02 00:00:00,4602,0.0,8.95,0,1.94,7,2,0,0.0,0,0,0.0,0,0.0,0.0,8,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1849768886744178,2025-12-01 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1847429807403074,2025-11-05 00:00:00,6468,0.0,21.43,0,3.31,17,6,1,0.0,0,2,0.0,0,0.0,0.0,80,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
1848504162177105,2025-11-24 00:00:00,7915,0.0,29.1,0,3.68,8,0,0,0.0,16,0,0.0,0,0.2,1.82,1,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1847431714944034,2025-11-18 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847431181554881,2025-11-02 00:00:00,3063,0.0,12.04,0,3.93,8,7,0,0.0,0,0,0.0,0,0.0,0.0,21,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
1847431562326049,2025-11-09 00:00:00,3588,0.0,8.79,0,2.45,3,2,0,0.0,0,0,0.0,0,0.0,0.0,5,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1848504162177105,2025-11-30 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1848504928619618,2025-11-24 00:00:00,5039,0.0,33.22,0,6.59,0,0,0,0.0,834,0,0.0,0,16.55,0.04,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1848504928619618,2025-11-11 00:00:00,7978,0.0,45.26,0,5.67,5,0,0,0.0,864,0,0.0,0,10.83,0.05,1,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1848504928619618,2025-12-01 00:00:00,7122,0.0,29.65,0,4.16,0,0,0,0.0,946,0,0.0,0,13.28,0.03,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1848504162177105,2025-11-17 00:00:00,9540,0.0,35.51,0,3.72,7,0,0,0.0,20,0,0.0,0,0.21,1.78,4,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1847431714944034,2025-11-05 00:00:00,5821,0.0,13.28,0,2.28,8,0,0,0.0,15,0,0.0,0,0.26,0.89,4,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847432144410706,2025-11-10 00:00:00,3520,0.0,8.48,0,2.41,2,0,0,0.0,0,0,0.0,0,0.0,0.0,1,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847431714944034,2025-11-25 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847431181554881,2025-11-09 00:00:00,2464,0.0,10.36,0,4.2,6,5,0,0.0,0,0,0.0,0,0.0,0.0,12,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
1847431562326049,2025-11-16 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1848504162177105,2025-11-23 00:00:00,9241,0.0,32.26,0,3.49,6,1,1,0.0,18,0,0.0,0,0.19,1.79,6,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1847431714944034,2025-11-07 00:00:00,5286,0.0,12.33,0,2.33,4,0,0,0.0,8,0,0.0,0,0.15,1.54,1,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847431714944034,2025-11-27 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1849768886744178,2025-11-25 00:00:00,17149,0.0,46.17,0,2.69,11,1,0,0.0,0,0,0.0,0,0.0,0.0,9,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1849887841738834,2025-11-29 00:00:00,9565,0.0,36.8,0,3.85,6,1,1,0.0,20,0,0.0,0,0.21,1.84,5,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1847431181554881,2025-11-11 00:00:00,853,0.0,5.31,0,6.23,7,2,0,0.0,0,2,0.0,0,0.0,0.0,4,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
1847429807403074,2025-11-09 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
1847431562326049,2025-11-23 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1847431562326049,2025-11-03 00:00:00,4371,0.0,9.45,0,2.16,3,2,0,0.0,0,0,0.0,0,0.0,0.0,5,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1848504928619618,2025-11-13 00:00:00,7338,0.0,49.3,0,6.72,1,0,0,0.0,1213,0,0.0,0,16.53,0.04,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847432144410706,2025-11-08 00:00:00,4298,0.0,9.63,0,2.24,6,0,0,0.0,0,0,0.0,0,0.0,0.0,3,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847432144410706,2025-11-14 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847431714944034,2025-11-14 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1848504928619618,2025-11-20 00:00:00,5147,0.0,38.84,0,7.55,10,0,0,0.0,852,0,0.0,0,16.55,0.05,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847431181554881,2025-11-18 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
1847431562326049,2025-11-10 00:00:00,3539,0.0,9.15,0,2.59,14,1,0,0.0,0,0,0.0,0,0.0,0.0,4,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1847431714944034,2025-11-21 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847432144410706,2025-11-21 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1848504162177105,2025-11-16 00:00:00,9942,0.0,36.08,0,3.63,9,1,0,0.0,20,0,0.0,0,0.2,1.8,6,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1847429807403074,2025-11-03 00:00:00,6921,0.0,23.01,0,3.32,24,9,0,0.0,0,1,0.0,0,0.0,0.0,60,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
1848504928619618,2025-11-12 00:00:00,7092,0.0,41.89,0,5.91,7,0,0,0.0,916,0,0.0,0,12.92,0.05,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1847431181554881,2025-11-10 00:00:00,2644,0.0,11.47,0,4.34,5,4,0,0.0,0,1,0.0,0,0.0,0.0,24,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
1847432144410706,2025-11-22 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847432144410706,2025-11-02 00:00:00,6275,0.0,11.68,0,1.86,14,1,0,0.0,0,0,0.0,0,0.0,0.0,4,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847431562326049,2025-11-17 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1849768886744178,2025-11-26 00:00:00,22632,0.0,62.08,0,2.74,22,1,0,0.0,0,0,0.0,0,0.0,0.0,4,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1847429807403074,2025-11-10 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Visualizações de vídeo | Natal ,VIDEO_VIEWS
1848504162177105,2025-11-29 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1847431714944034,2025-11-13 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847431562326049,2025-11-04 00:00:00,4060,0.0,9.55,0,2.35,11,0,0,0.0,0,0,0.0,0,0.0,0.0,6,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1848504162177105,2025-11-15 00:00:00,9752,0.0,36.17,0,3.71,10,0,0,0.0,15,0,0.0,0,0.15,2.41,1,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1848504928619618,2025-11-19 00:00:00,4530,0.0,41.52,0,9.17,19,0,0,0.0,870,0,0.0,0,19.21,0.05,1,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1848504928619618,2025-11-26 00:00:00,4912,0.0,33.02,0,6.72,0,0,0,0.0,805,0,0.0,0,16.39,0.04,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1848504162177105,2025-11-22 00:00:00,9006,0.0,32.54,0,3.61,9,1,0,0.0,13,0,0.0,0,0.14,2.5,4,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1847432144410706,2025-11-15 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847431714944034,2025-11-20 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Giftcard ,REACH
1847431181554881,2025-11-04 00:00:00,3810,0.0,11.71,0,3.07,18,8,0,0.0,0,2,0.0,0,0.0,0.0,42,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
1847431562326049,2025-12-01 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1848504162177105,2025-12-18 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1849887841738834,2025-12-14 00:00:00,16563,0.0,40.22,0,2.43,41,4,0,0.0,36,0,0.0,0,0.22,1.12,18,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1849887841738834,2025-12-07 00:00:00,13120,0.0,40.07,0,3.05,99,0,0,0.0,3,0,0.0,0,0.02,13.36,11,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1849768886744178,2025-12-10 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1849887841738834,2025-12-27 00:00:00,15761,0.0,36.41,0,2.31,80,2,0,0.0,18,1,0.0,0,0.11,2.02,15,Nacoes Shopping,NS,ALC - NATAL 25 02,REACH
1847432144410706,2025-12-03 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1850600369247313,2025-12-21 00:00:00,6195,0.0,13.48,0,2.18,11,3,0,0.0,0,0,0.0,0,0.0,0.0,10,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1847431562326049,2025-12-08 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Ritmi Mana Spolini,REACH
1848504928619618,2025-12-18 00:00:00,6611,0.0,30.66,0,4.64,114,0,0,0.0,826,0,0.0,0,12.49,0.04,-1,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1850600369247313,2025-12-15 00:00:00,6906,0.0,14.58,0,2.11,13,2,0,0.0,0,0,0.0,0,0.0,0.0,15,Nacoes Shopping,NS,ALC - LEGUEIROS,REACH
1848504162177105,2025-12-31 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - NATAL 25,REACH
1848504928619618,2025-12-25 00:00:00,8111,0.0,31.57,0,3.89,26,0,0,0.0,1045,0,0.0,0,12.88,0.03,0,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1848504928619618,2025-12-05 00:00:00,7348,0.0,37.77,0,5.14,52,0,0,0.0,902,0,0.0,0,12.28,0.04,2,Nacoes Shopping,NS,TRAF - NATAL 25,TRAFFIC
1849768886744178,2025-12-03 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,ALC - BLACK FRIDAY - NS,REACH
1847432144410706,2025-12-29 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Alcance | Chillibeans Vini ,REACH
1847431181554881,2025-12-23 00:00:00,0,0.0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,Nacoes Shopping,NS,Visualizações de vídeo | Natal 02 ,VIDEO_VIEWS
